Code Ana;Analyte;Anonymat;Controle;Unite;Tech;App;Tri;Resultat;Effectif pairs;Cible pairs;ET pairs;Biais % pairs;Biais |c| pairs;z score pairs;Note pairs;Effectif ens;Cible ens;ET ens;Biais % ens;Biais |c| ens;z score ens;Note ens;Date;LA %;Opérateur
RAU;Anti-PF4 : Ratio;1952;24HT04;U/mL;G2;PG5;XX;6,08;;;;;;;*;;;;;;;;19/06/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT05;U/mL;G2;PG5;XX;18,88;;;;;;;*;;;;;;;;19/06/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT06;U/mL;G2;PG5;XX;3,57;7;;;;;;*;7;;;;;;;18/09/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT07;U/mL;G2;PG5;XX;7,65;;;;;;;*;;;;;;;;18/09/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT08;U/mL;G2;PG5;XX;0,08;7;;;;;;*;7;;;;;;;18/09/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT09;U/mL;G2;PG5;XX;0,01;;;;;;;*;;;;;;;;20/11/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT10;U/mL;G2;PG5;XX;2,84;;;;;;;*;;;;;;;;20/11/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT1A;U/mL;G2;PG5;XX;4,25;7;4,113;0,380;3,3;0,137;0,3;TB;7;4,113;0,380;3,3;0,137;0,3;TB;24/04/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT2A;U/mL;G2;PG5;XX;11,95;;;;;;;*;;;;;;;;24/04/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;24HT3A;U/mL;G2;PG5;XX;0,06;;;;;;;*;;;;;;;;24/04/2024;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;25HT01;U/mL;G2;PG5;XX;0,46;;;;;;;*;;;;;;;;19/03/2025;42,4;Marie BRIONNE-FRANCOIS
RAU;Anti-PF4 : Ratio;1952;25HT02;U/mL;G2;PG5;XX;11,45;;;;;;;*;;;;;;;;19/03/2025;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;21HT01;;W2;ZPX;;0,626;9;;;;;;*;;;;;;;;21/07/2021;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;21HT02;;W2;ZPX;XX;1,242;9;2,122;0,998;-41,5;-0,880;-0,8;B-;;;;;;;;21/07/2021;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;21HT03;;W2;ZPX;XX;4,618;9;5,655;1,504;-18,3;-1,037;-0,6;TB;;;;;;;;21/07/2021;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;23HT01;;W2;ZPX;XX;0,200;;;;;;;*;;;;;;;;22/03/2023;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;23HT02;;W2;ZPX;XX;6,667;;;;;;;*;;;;;;;;22/03/2023;42,4;Marie BRIONNE-FRANCOIS
RAD;Anti-PF4 : Ratio DO;1952;23HT03;;W2;ZPX;XX;7,700;;;;;;;*;;;;;;;;22/03/2023;42,4;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT01;U/mL;G3;PB6;XX;0,25;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT02;U/mL;G3;PB6;XX;>5,50;;;;;;;/;;;;;;;/;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT03;U/mL;G3;PB6;XX;>5,50;;;;;;;/;;;;;;;/;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT04;U/mL;G2;PG5;XX;10,44;;;;;;;*;;;;;;;;28/06/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT05;U/mL;G2;PG5;XX;4,14;;;;;;;*;;;;;;;;28/06/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT06;U/mL;G2;PG5;XX;2,99;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT07;U/mL;G2;PG5;XX;8,41;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;23HT08;U/mL;G2;PG5;XX;0,16;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952A;23HT09;U/mL;G2;PG5;XX;0,07;;;;;;;*;;;;;;;;22/11/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952A;23HT10;U/mL;G2;PG5;XX;6,56;;;;;;;*;;;;;;;;22/11/2023;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT04;U/mL;G2;PG5;XX;6,08;7;;;;;;*;7;;;;;;;19/06/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT05;U/mL;G2;PG5;XX;18,88;;;;;;;*;;;;;;;;19/06/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT06;U/mL;G2;PG5;XX;3,57;7;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT07;U/mL;G2;PG5;XX;7,65;;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT08;U/mL;G2;PG5;XX;0,08;;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT09;U/mL;G2;PG5;XX;0,01;;;;;;;*;;;;;;;;20/11/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT10;U/mL;G2;PG5;XX;2,84;;;;;;;*;;;;;;;;20/11/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT1A;U/mL;G2;PG5;XX;4,25;7;4,113;0,380;3,3;0,137;0,3;TB;7;4,113;0,380;3,3;0,137;0,3;TB;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT2A;U/mL;G2;PG5;XX;11,95;;;;;;;*;;;;;;;;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;24HT3A;U/mL;G2;PG5;XX;0,06;;;;;;;*;;;;;;;;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;25HT01;U/mL;G2;PG5;XX;0,46;;;;;;;*;;;;;;;;19/03/2025;30,0;Marie BRIONNE-FRANCOIS
RUM;Anti-PF4 : Résultat;1952;25HT02;U/mL;G2;PG5;XX;11,45;;;;;;;*;;;;;;;;19/03/2025;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;21HT01;;W2;ZPX;XX;0,313;9;;;;;;*;;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;21HT02;;W2;ZPX;XX;0,621;9;0,820;0,296;-24,3;-0,199;-0,6;B-;;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;21HT03;;W2;ZPX;XX;2,309;9;2,222;0,413;3,9;0,087;0,2;TB;;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;23HT01;;W2;ZPX;XX;0,060;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;23HT02;;W2;ZPX;XX;2,000;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
RDO;Anti-PF4 : Résultat DO;1952;23HT03;;W2;ZPX;XX;2,310;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT01;U/mL;G3;PB6;XX;1,00;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT02;U/mL;G3;PB6;XX;1,00;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT03;U/mL;G3;PB6;XX;1,00;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT04;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;28/06/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT05;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;28/06/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT06;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT07;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;23HT08;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;20/09/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952A;23HT09;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;22/11/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952A;23HT10;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;22/11/2023;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT04;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;19/06/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT05;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;19/06/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT06;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT07;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT08;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;18/09/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT09;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;20/11/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT10;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;20/11/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT1A;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT2A;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;24HT3A;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;24/04/2024;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;25HT01;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;19/03/2025;30,0;Marie BRIONNE-FRANCOIS
SUM;Anti-PF4 : Seuil;1952;25HT02;U/mL;G2;PG5;XX;1,00;;;;;;;*;;;;;;;;19/03/2025;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;21HT01;;W2;ZPX;XX;0,500;9;;;;;;*;16;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;21HT02;;W2;ZPX;XX;0,500;9;;;;;;*;16;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;21HT03;;W2;ZPX;XX;0,500;9;;;;;;*;16;;;;;;;21/07/2021;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;23HT01;;W2;ZPX;XX;0,300;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;23HT02;;W2;ZPX;XX;0,300;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
SDO;Anti-PF4 : Seuil DO;1952;23HT03;;W2;ZPX;XX;0,300;;;;;;;*;;;;;;;;22/03/2023;30,0;Marie BRIONNE-FRANCOIS
A3;Antithrombine activité;1952A;12 E03;%;AM;KC;XX;87;50;90,1;5,5;-3,4;-3,1;-0,6;TB;260;92,4;5,8;-5,8;-5,4;-0,9;TB;22/02/2012;12,0;
A3;Antithrombine activité;1952A;12 E04;%;AM;KC;XX;37;49;38,1;4,3;-2,9;-1,1;-0,3;TB;259;39,7;4,6;-6,8;-2,7;-0,6;TB;22/02/2012;18,0;
A3;Antithrombine activité;1952A;12 E07;%;AM;KC;XX;84;57;91,6;4,8;-8,3;-7,6;-1,6;B-;261;93,0;4,9;-9,7;-9,0;-1,8;B-;02/05/2012;12,0;
A3;Antithrombine activité;1952A;12 E08;%;AM;KC;XX;73;57;79,3;4,7;-7,9;-6,3;-1,3;B-;260;80,2;5,2;-9,0;-7,2;-1,4;B-;02/05/2012;12,0;
A3;Antithrombine activité;1952B;12 E11;%;AM;KC;XX;93;56;92,2;4,5;0,9;0,8;0,2;TB;271;92,9;4,8;0,1;0,1;0,0;TB;12/09/2012;10,0;
A3;Antithrombine activité;1952B;12 E12;%;AM;KC;XX;38;58;38,9;4,3;-2,3;-0,9;-0,2;TB;270;40,2;4,3;-5,5;-2,2;-0,5;TB;12/09/2012;15,0;
A3;Antithrombine activité;1952B;12 E15;%;AM;KC;XX;80;56;80,2;3,7;-0,2;-0,2;-0,1;TB;255;80,0;4,7;0,0;0,0;0,0;TB;21/11/2012;13,0;
A3;Antithrombine activité;1952B;12 E16;%;AM;KC;XX;39;58;38,9;3,0;0,3;0,1;0,0;TB;259;39,9;4,2;-2,3;-0,9;-0,2;TB;21/11/2012;15,0;
A3;Antithrombine activité;1952A;12 E17;%;G4;PG4;XX;90;57;89,6;5,4;0,4;0,4;0,1;TB;227;88,9;5,6;1,2;1,1;0,2;TB;05/12/2012;12,0;
A3;Antithrombine activité;1952A;12 E18;%;G4;PG4;XX;37;52;40,8;4,2;-9,3;-3,8;-0,9;B-;221;41,0;4,8;-9,8;-4,0;-0,8;B-;05/12/2012;15,0;
A3;Antithrombine activité;1952A;13HA01;%;G4;PG4;XX;89;72;89,3;4,9;-0,3;-0,3;-0,1;TB;302;89,2;5,1;-0,2;-0,2;0,0;TB;30/01/2013;12,0;
A3;Antithrombine activité;1952A;13HA02;%;G4;PG4;XX;36;71;39,4;3,8;-8,6;-3,4;-0,9;B-;301;40,8;4,4;-11,8;-4,8;-1,1;B-;30/01/2013;15,0;
A3;Antithrombine activité;1952A;13HA05;%;G4;PG4;XX;92;76;87,3;4,4;5,4;4,7;1,1;TB;296;88,5;5,4;4,0;3,5;0,6;TB;27/03/2013;12,0;
A3;Antithrombine activité;1952A;13HA06;%;G4;PG4;XX;83;77;79,5;3,9;4,4;3,5;0,9;TB;298;80,6;5,0;3,0;2,4;0,5;TB;27/03/2013;12,0;
A3;Antithrombine activité;1952A;13HA09;%;G4;PG4;XX;82;80;80,0;4,3;2,5;2,0;0,5;TB;296;80,4;4,6;2,0;1,6;0,3;TB;12/06/2013;12,0;
A3;Antithrombine activité;1952B;13HA09;%;G4;PG4;XX;80;80;80,0;4,3;0,0;0,0;0,0;TB;296;80,4;4,6;-0,5;-0,4;-0,1;TB;12/06/2013;12,0;
A3;Antithrombine activité;1952A;13HA10;%;G4;PG4;XX;44;79;39,1;3,0;12,5;4,9;1,7;B+;293;40,4;4,3;8,9;3,6;0,8;B+;12/06/2013;15,0;
A3;Antithrombine activité;1952B;13HA10;%;G4;PG4;XX;38;79;39,1;3,0;-2,8;-1,1;-0,4;TB;293;40,4;4,3;-5,9;-2,4;-0,6;TB;12/06/2013;15,0;
A3;Antithrombine activité;1952B;13HA13;%;G4;PG4;XX;43;70;40,3;3,3;6,7;2,7;0,8;TB;286;41,1;4,2;4,6;1,9;0,5;TB;23/10/2013;15,0;
A3;Antithrombine activité;1952B;13HA14;%;G4;PG4;XX;96;70;85,0;3,6;12,9;11,0;3,1;+1;290;84,6;4,8;13,5;11,4;2,4;+1;23/10/2013;12,0;
A3;Antithrombine activité;1952A;13HA17;%;G4;PG4;XX;89;71;92,3;4,8;-3,6;-3,3;-0,7;TB;283;92,8;5,3;-4,1;-3,8;-0,7;TB;08/12/2013;12,0;
A3;Antithrombine activité;1952A;13HA18;%;G4;PG4;XX;36;71;37,3;3,1;-3,5;-1,3;-0,4;TB;284;39,3;4,3;-8,4;-3,3;-0,8;B-;08/12/2013;15,0;
A3;Antithrombine activité;1952A;14HA01;%;G4;PG4;XX;91;75;91,7;3,7;-0,8;-0,7;-0,2;TB;307;92,8;4,9;-1,9;-1,8;-0,4;TB;29/01/2014;12,0;
A3;Antithrombine activité;1952A;14HA02;%;G4;PG4;XX;80;74;82,0;4,1;-2,4;-2,0;-0,5;TB;306;83,3;5,1;-4,0;-3,3;-0,6;TB;29/01/2014;12,0;
A3;Antithrombine activité;1952A;14HA05;%;G4;PG4;XX;86,6;70;91,1;4,4;-4,9;-4,5;-1,0;TB;311;92,3;5,4;-6,2;-5,7;-1,1;B-;26/03/2014;12,0;
A3;Antithrombine activité;1952A;14HA06;%;G4;PG4;XX;36,8;70;36,2;2,7;1,7;0,6;0,2;TB;308;38,9;4,6;-5,4;-2,1;-0,5;TB;26/03/2014;15,0;
A3;Antithrombine activité;1952A;14HA09;%;G4;PG4;XX;84,5;69;82,1;3,8;2,9;2,4;0,6;TB;311;83,6;5,5;1,1;0,9;0,2;TB;11/06/2014;12,0;
A3;Antithrombine activité;1952B;14HA09;%;G4;PG4;XX;89;69;82,1;3,8;8,4;6,9;1,8;B+;311;83,6;5,5;6,5;5,4;1,0;B+;11/06/2014;12,0;
A3;Antithrombine activité;1952A;14HA10;%;G4;PG4;XX;40,1;69;37,2;3,0;7,8;2,9;1,0;B+;309;39,5;4,5;1,5;0,6;0,1;TB;11/06/2014;15,0;
A3;Antithrombine activité;1952B;14HA10;%;G4;PG4;XX;42,5;69;37,2;3,0;14,2;5,3;1,8;B+;309;39,5;4,5;7,6;3,0;0,7;TB;11/06/2014;15,0;
A3;Antithrombine activité;1952A;14HA11;%;G4;PG4;XX;91,9;71;91,6;3,8;0,3;0,3;0,1;TB;309;93,4;5,1;-1,6;-1,5;-0,3;TB;02/07/2014;12,0;
A3;Antithrombine activité;1952B;14HA11;%;G4;PG4;XX;97,1;71;91,6;3,8;6,0;5,5;1,5;TB;309;93,4;5,1;4,0;3,7;0,7;TB;02/07/2014;12,0;
A3;Antithrombine activité;1952A;14HA12;%;G4;PG4;XX;34,9;71;38,0;3,6;-8,2;-3,1;-0,9;B-;304;39,6;4,7;-11,9;-4,7;-1,0;B-;02/07/2014;15,0;
A3;Antithrombine activité;1952B;14HA12;%;G4;PG4;XX;42,3;71;38,0;3,6;11,3;4,3;1,2;B+;304;39,6;4,7;6,8;2,7;0,6;TB;02/07/2014;15,0;
A3;Antithrombine activité;1952A;14HA15;%;G4;PG4;XX;39,2;69;37,2;3,1;5,4;2,0;0,7;TB;314;39,8;4,7;-1,5;-0,6;-0,1;TB;22/10/2014;15,0;
A3;Antithrombine activité;1952B;14HA15;%;G4;PG4;XX;38,7;69;37,2;3,1;4,0;1,5;0,5;TB;314;39,8;4,7;-2,8;-1,1;-0,2;TB;22/10/2014;15,0;
A3;Antithrombine activité;1952A;14HA16;%;G4;PG4;XX;85,3;69;83,9;3,1;1,7;1,4;0,4;TB;315;84,4;4,9;1,1;0,9;0,2;TB;22/10/2014;12,0;
A3;Antithrombine activité;1952B;14HA16;%;G4;PG4;XX;86,8;69;83,9;3,1;3,5;2,9;0,9;TB;315;84,4;4,9;2,8;2,4;0,5;TB;22/10/2014;12,0;
A3;Antithrombine activité;1952A;14HA19;%;G4;PG4;XX;106;70;97,3;4,3;8,9;8,7;2,0;B+;303;97,4;5,5;8,8;8,6;1,6;B+;10/12/2014;12,0;
A3;Antithrombine activité;1952B;14HA19;%;G4;PG4;XX;105;70;97,3;4,3;7,9;7,7;1,8;B+;303;97,4;5,5;7,8;7,6;1,4;B+;10/12/2014;12,0;
A3;Antithrombine activité;1952A;14HA20;%;G4;PG4;XX;49,5;69;39,7;3,0;24,7;9,8;3,3;+1;297;42,2;4,4;17,3;7,3;1,7;+1;10/12/2014;15,0;
A3;Antithrombine activité;1952B;14HA20;%;G4;PG4;XX;42,3;69;39,7;3,0;6,5;2,6;0,9;TB;297;42,2;4,4;0,2;0,1;0,0;TB;10/12/2014;15,0;
A3;Antithrombine activité;1952A;15HA01;%;G4;PG4;XX;97,2;77;97,1;4,1;0,1;0,1;0,0;TB;323;97,0;5,2;0,2;0,2;0,0;TB;21/01/2015;10,0;
A3;Antithrombine activité;1952B;15HA01;%;G4;PG4;XX;102;77;97,1;4,1;5,0;4,9;1,2;TB;323;97,0;5,2;5,2;5,0;1,0;B+;21/01/2015;10,0;
A3;Antithrombine activité;1952A;15HA02;%;G4;PG4;XX;42,1;77;40,1;3,1;5,0;2,0;0,6;TB;321;41,9;4,2;0,5;0,2;0,0;TB;21/01/2015;15,0;
A3;Antithrombine activité;1952B;15HA02;%;G4;PG4;XX;44,6;77;40,1;3,1;11,2;4,5;1,4;B+;321;41,9;4,2;6,4;2,7;0,7;TB;21/01/2015;15,0;
A3;Antithrombine activité;1952A;15HA05;%;G4;PG4;XX;95,6;80;96,1;4,8;-0,5;-0,5;-0,1;TB;332;97,2;5,2;-1,6;-1,6;-0,3;TB;25/03/2015;10,0;
A3;Antithrombine activité;1952B;15HA05;%;G4;PG4;XX;98,1;80;96,1;4,8;2,1;2,0;0,4;TB;332;97,2;5,2;0,9;0,9;0,2;TB;25/03/2015;10,0;
A3;Antithrombine activité;1952A;15HA06;%;G4;PG4;XX;80,8;79;77,9;4,2;3,7;2,9;0,7;TB;330;80,2;5,1;0,7;0,6;0,1;TB;25/03/2015;10,0;
A3;Antithrombine activité;1952B;15HA06;%;G4;PG4;XX;82,2;79;77,9;4,2;5,5;4,3;1,0;B+;330;80,2;5,1;2,5;2,0;0,4;TB;25/03/2015;10,0;
A3;Antithrombine activité;1952A;15HA09;%;G4;PG4;XX;82,4;80;77,9;3,6;5,8;4,5;1,3;B+;331;80,4;5,1;2,5;2,0;0,4;TB;10/06/2015;10,0;
A3;Antithrombine activité;1952B;15HA09;%;G4;PG4;XX;86,5;80;77,9;3,6;11,0;8,6;2,4;+1;331;80,4;5,1;7,6;6,1;1,2;B+;10/06/2015;10,0;
A3;Antithrombine activité;1952A;15HA10;%;G4;PG4;XX;85;79;84,7;3,4;0,4;0,3;0,1;TB;327;86,2;4,5;-1,4;-1,2;-0,3;TB;10/06/2015;10,0;
A3;Antithrombine activité;1952B;15HA10;%;G4;PG4;XX;89,2;79;84,7;3,4;5,3;4,5;1,3;B+;327;86,2;4,5;3,5;3,0;0,7;TB;10/06/2015;10,0;
A3;Antithrombine activité;1952A;15HA11;%;G4;PG4;XX;100,3;78;98,2;4,1;2,1;2,1;0,5;TB;320;99,1;5,2;1,2;1,2;0,2;TB;08/07/2015;10,0;
A3;Antithrombine activité;1952B;15HA11;%;G4;PG4;XX;97,6;78;98,2;4,1;-0,6;-0,6;-0,1;TB;320;99,1;5,2;-1,5;-1,5;-0,3;TB;08/07/2015;10,0;
A3;Antithrombine activité;1952A;15HA12;%;G4;PG4;XX;42;78;40,5;2,9;3,7;1,5;0,5;TB;315;42,7;4,2;-1,6;-0,7;-0,2;TB;08/07/2015;15,0;
A3;Antithrombine activité;1952B;15HA12;%;G4;PG4;XX;42,2;78;40,5;2,9;4,2;1,7;0,6;TB;315;42,7;4,2;-1,2;-0,5;-0,1;TB;08/07/2015;15,0;
A3;Antithrombine activité;1952A;15HA15;%;G4;PG4;XX;86,5;85;78,6;4,3;10,1;7,9;1,9;B+;329;80,7;4,8;7,2;5,8;1,2;B+;14/10/2015;10,0;
A3;Antithrombine activité;1952B;15HA15;%;G4;PG4;XX;82,4;85;78,6;4,3;4,8;3,8;0,9;TB;329;80,7;4,8;2,1;1,7;0,4;TB;14/10/2015;10,0;
A3;Antithrombine activité;1952A;15HA16;%;G4;PG4;XX;47,3;84;40,8;3,6;15,9;6,5;1,8;+1;327;42,9;4,4;10,3;4,4;1,0;B+;14/10/2015;15,0;
A3;Antithrombine activité;1952B;15HA16;%;G4;PG4;XX;44,8;84;40,8;3,6;9,8;4,0;1,1;B+;327;42,9;4,4;4,4;1,9;0,4;TB;14/10/2015;15,0;
A3;Antithrombine activité;1952A;15HA19;%;G4;PG4;XX;102,5;81;99,2;3,8;3,3;3,3;0,9;TB;310;99,2;4,9;3,3;3,3;0,7;TB;02/12/2015;10,0;
A3;Antithrombine activité;1952B;15HA19;%;G4;PG4;XX;100,2;81;99,2;3,8;1,0;1,0;0,3;TB;310;99,2;4,9;1,0;1,0;0,2;TB;02/12/2015;10,0;
A3;Antithrombine activité;1952A;15HA20;%;G4;PG4;XX;41;81;38,6;3,1;6,2;2,4;0,8;TB;306;39,8;4,5;3,0;1,2;0,3;TB;02/12/2015;15,0;
A3;Antithrombine activité;1952B;15HA20;%;G4;PG4;XX;38,4;81;38,6;3,1;-0,5;-0,2;-0,1;TB;306;39,8;4,5;-3,5;-1,4;-0,3;TB;02/12/2015;15,0;
A3;Antithrombine activité;1952A;16HA01;%;G4;PG4;XX;100,1;88;98,7;4,4;1,4;1,4;0,3;TB;330;99,8;5,2;0,3;0,3;0,1;TB;27/01/2016;10,0;
A3;Antithrombine activité;1952B;16HA01;%;G4;PG4;XX;106,5;88;98,7;4,4;7,9;7,8;1,8;B+;330;99,8;5,2;6,7;6,7;1,3;B+;27/01/2016;10,0;
A3;Antithrombine activité;1952A;16HA02;%;G4;PG4;XX;38,6;87;38,5;3,9;0,3;0,1;0,0;TB;328;39,9;4,5;-3,3;-1,3;-0,3;TB;27/01/2016;15,0;
A3;Antithrombine activité;1952B;16HA02;%;G4;PG4;XX;45,9;87;38,5;3,9;19,2;7,4;1,9;+1;328;39,9;4,5;15,0;6,0;1,3;B+;27/01/2016;15,0;
